Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
6/27/23 14:24,1.69E+12,2211326,6/27/23,14:24:17,FO,79,349,570,0,-,0.388,0,-,0.84,-,-,-,-,-,-,349,570,0.388,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-C
6/27/23 14:24,1.69E+12,2219918,6/27/23,14:24:26,FO,80,234,518,0,-,0.548,0,-,0.84,-,-,-,-,-,-,234,518,0.548,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-C
6/27/23 14:24,1.69E+12,2231355,6/27/23,14:24:37,FO,81,319,711,0,-,0.551,0,-,0.84,-,-,-,-,-,-,319,711,0.551,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-C
6/27/23 14:24,1.69E+12,2239455,6/27/23,14:24:45,FO,82,416,729,0,-,0.429,0,-,0.84,-,-,-,-,-,-,416,729,0.429,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-C
6/27/23 14:24,1.69E+12,2245454,6/27/23,14:24:51,FO,83,1,15,0,-,-,-,-,0.84,-,-,-,-,-,-,1,15,-,-,-,-,-,NA,NA
6/27/23 14:25,1.69E+12,2261609,6/27/23,14:25:08,FO,84,2,13,0,-,-,-,-,0.84,-,-,-,-,-,-,2,13,-,-,-,-,-,NA,NA
6/27/23 14:25,1.69E+12,2270270,6/27/23,14:25:16,FO,85,173,273,0,-,0.366,0,-,0.84,-,-,-,-,-,-,173,273,0.366,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:25,1.69E+12,2276297,6/27/23,14:25:22,FO,86,204,360,0,-,0.433,0,-,0.84,-,-,-,-,-,-,204,360,0.433,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:25,1.69E+12,2286162,6/27/23,14:25:32,FO,87,319,507,0,-,0.371,0,-,0.84,-,-,-,-,-,-,319,507,0.371,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:25,1.69E+12,2293552,6/27/23,14:25:40,FO,88,226,423,0,-,0.466,0,-,0.84,-,-,-,-,-,-,226,423,0.466,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:25,1.69E+12,2301421,6/27/23,14:25:47,FO,89,302,489,0,-,0.382,0,-,0.84,-,-,-,-,-,-,302,489,0.382,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:25,1.69E+12,2307334,6/27/23,14:25:53,FO,90,281,433,0,-,0.351,0,-,0.84,-,-,-,-,-,-,281,433,0.351,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:26,1.69E+12,2313462,6/27/23,14:25:59,FO,91,64,141,0,-,0.546,0,-,0.84,-,-,-,-,-,-,64,141,0.546,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:26,1.69E+12,2321177,6/27/23,14:26:07,FO,92,314,598,0,-,0.475,0,-,0.84,-,-,-,-,-,-,314,598,0.475,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:26,1.69E+12,2327768,6/27/23,14:26:14,FO,93,334,535,0,-,0.376,0,-,0.84,-,-,-,-,-,-,334,535,0.376,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:26,1.69E+12,2336027,6/27/23,14:26:22,FO,94,329,564,0,-,0.417,0,-,0.84,-,-,-,-,-,-,329,564,0.417,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-D
6/27/23 14:26,1.69E+12,2341679,6/27/23,14:26:28,FO,95,2,8,0,-,-,-,-,0.84,-,-,-,-,-,-,2,8,-,-,-,-,-,NA,NA
6/27/23 14:26,1.69E+12,2351063,6/27/23,14:26:37,FO,96,1,9,0,-,-,-,-,0.84,-,-,-,-,-,-,1,9,-,-,-,-,-,NA,NA
6/27/23 14:33,1.69E+12,2754402,6/27/23,14:33:20,FO,97,124,530,0,-,0.766,0,-,0.84,-,-,-,-,-,-,124,530,0.766,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-A
6/27/23 14:33,1.69E+12,2760492,6/27/23,14:33:27,FO,98,120,524,0,-,0.771,0,-,0.84,-,-,-,-,-,-,120,524,0.771,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-A
6/27/23 14:33,1.69E+12,2766610,6/27/23,14:33:33,FO,99,119,497,0,-,0.761,0,-,0.84,-,-,-,-,-,-,119,497,0.761,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-A
6/27/23 14:33,1.69E+12,2773474,6/27/23,14:33:39,FO,100,116,461,0,-,0.748,0,-,0.84,-,-,-,-,-,-,116,461,0.748,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-A
6/27/23 14:33,1.69E+12,2780537,6/27/23,14:33:47,FO,101,126,489,0,-,0.742,0,-,0.84,-,-,-,-,-,-,126,489,0.742,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-A
6/27/23 14:33,1.69E+12,2787641,6/27/23,14:33:54,FO,102,131,517,0,-,0.747,0,-,0.84,-,-,-,-,-,-,131,517,0.747,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-A
6/27/23 14:34,1.69E+12,2795404,6/27/23,14:34:01,FO,103,135,534,0,-,0.747,0,-,0.84,-,-,-,-,-,-,135,534,0.747,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-A
