Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
8/15/22 2:19 PM,1.6606E+12,145375,8/15/22,14:19:53,FO,1,99,195,0,-,0.492,0,-,0.84,-,-,-,-,-,-,99,195,0.492,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:20 PM,1.6606E+12,153682,8/15/22,14:20:01,FO,2,83,173,0,-,0.52,0,-,0.84,-,-,-,-,-,-,83,173,0.52,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:20 PM,1.6606E+12,160483,8/15/22,14:20:08,FO,3,119,237,0,-,0.498,0,-,0.84,-,-,-,-,-,-,119,237,0.498,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:20 PM,1.6606E+12,168922,8/15/22,14:20:16,FO,4,114,238,0,-,0.521,0,-,0.84,-,-,-,-,-,-,114,238,0.521,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:20 PM,1.6606E+12,176359,8/15/22,14:20:24,FO,5,97,194,0,-,0.5,0,-,0.84,-,-,-,-,-,-,97,194,0.5,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:20 PM,1.6606E+12,182834,8/15/22,14:20:30,FO,6,91,182,0,-,0.5,0,-,0.84,-,-,-,-,-,-,91,182,0.5,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:20 PM,1.6606E+12,192558,8/15/22,14:20:40,FO,7,104,230,0,-,0.548,0,-,0.84,-,-,-,-,-,-,104,230,0.548,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:20 PM,1.6606E+12,205609,8/15/22,14:20:53,FO,8,157,257,0,-,0.389,0,-,0.84,-,-,-,-,-,-,157,257,0.389,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:21 PM,1.6606E+12,212273,8/15/22,14:21:00,FO,9,124,260,0,-,0.523,0,-,0.84,-,-,-,-,-,-,124,260,0.523,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:21 PM,1.6606E+12,220172,8/15/22,14:21:08,FO,10,102,227,0,-,0.551,0,-,0.84,-,-,-,-,-,-,102,227,0.551,20220815-MOHK-001,20220815-MOHK-001-A
8/15/22 2:21 PM,1.6606E+12,229258,8/15/22,14:21:17,FO,11,1,4,0,-,-,-,-,0.84,-,-,-,-,-,-,1,4,-,NA,NA
8/15/22 2:21 PM,1.6606E+12,232921,8/15/22,14:21:20,FO,12,3,4,0,-,-,-,-,0.84,-,-,-,-,-,-,3,4,-,NA,NA
8/15/22 2:21 PM,1.6606E+12,260345,8/15/22,14:21:48,FO,13,117,221,0,-,0.471,0,-,0.84,-,-,-,-,-,-,117,221,0.471,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:21 PM,1.6606E+12,266970,8/15/22,14:21:55,FO,14,116,223,0,-,0.48,0,-,0.84,-,-,-,-,-,-,116,223,0.48,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,273613,8/15/22,14:22:01,FO,15,83,174,0,-,0.523,0,-,0.84,-,-,-,-,-,-,83,174,0.523,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,280092,8/15/22,14:22:08,FO,16,112,228,0,-,0.509,0,-,0.84,-,-,-,-,-,-,112,228,0.509,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,285944,8/15/22,14:22:13,FO,17,103,220,0,-,0.532,0,-,0.84,-,-,-,-,-,-,103,220,0.532,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,292933,8/15/22,14:22:20,FO,18,87,185,0,-,0.53,0,-,0.84,-,-,-,-,-,-,87,185,0.53,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,298866,8/15/22,14:22:26,FO,19,109,225,0,-,0.516,0,-,0.84,-,-,-,-,-,-,109,225,0.516,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,304662,8/15/22,14:22:32,FO,20,116,235,0,-,0.506,0,-,0.84,-,-,-,-,-,-,116,235,0.506,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,311846,8/15/22,14:22:39,FO,21,95,230,0,-,0.587,0,-,0.84,-,-,-,-,-,-,95,230,0.587,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,318585,8/15/22,14:22:46,FO,22,80,174,0,-,0.54,0,-,0.84,-,-,-,-,-,-,80,174,0.54,20220815-MOHK-001,20220815-MOHK-001-B
8/15/22 2:22 PM,1.6606E+12,324962,8/15/22,14:22:52,FO,23,0,3,0,-,-,-,-,0.84,-,-,-,-,-,-,0,3,-,NA,NA
8/15/22 2:22 PM,1.6606E+12,328673,8/15/22,14:22:56,FO,24,1,2,0,-,-,-,-,0.84,-,-,-,-,-,-,1,2,-,NA,NA
8/15/22 2:23 PM,1.6606E+12,355726,8/15/22,14:23:23,FO,25,150,274,0,-,0.453,0,-,0.84,-,-,-,-,-,-,150,274,0.453,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:23 PM,1.6606E+12,361808,8/15/22,14:23:29,FO,26,138,310,0,-,0.555,0,-,0.84,-,-,-,-,-,-,138,310,0.555,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:23 PM,1.6606E+12,367128,8/15/22,14:23:35,FO,27,84,195,0,-,0.569,0,-,0.84,-,-,-,-,-,-,84,195,0.569,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:23 PM,1.6606E+12,372289,8/15/22,14:23:40,FO,28,104,212,0,-,0.509,0,-,0.84,-,-,-,-,-,-,104,212,0.509,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:23 PM,1.6606E+12,377351,8/15/22,14:23:45,FO,29,93,210,0,-,0.557,0,-,0.84,-,-,-,-,-,-,93,210,0.557,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:23 PM,1.6606E+12,385696,8/15/22,14:23:53,FO,30,137,246,0,-,0.443,0,-,0.84,-,-,-,-,-,-,137,246,0.443,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:23 PM,1.6606E+12,391368,8/15/22,14:23:59,FO,31,117,232,0,-,0.496,0,-,0.84,-,-,-,-,-,-,117,232,0.496,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:24 PM,1.6606E+12,399032,8/15/22,14:24:07,FO,32,169,338,0,-,0.5,0,-,0.84,-,-,-,-,-,-,169,338,0.5,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:24 PM,1.6606E+12,406243,8/15/22,14:24:14,FO,33,167,304,0,-,0.451,0,-,0.84,-,-,-,-,-,-,167,304,0.451,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:24 PM,1.6606E+12,413857,8/15/22,14:24:21,FO,34,103,210,0,-,0.51,0,-,0.84,-,-,-,-,-,-,103,210,0.51,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:24 PM,1.6606E+12,422792,8/15/22,14:24:30,FO,35,94,215,0,-,0.563,0,-,0.84,-,-,-,-,-,-,94,215,0.563,20220815-MOHK-001,20220815-MOHK-001-C
8/15/22 2:24 PM,1.6606E+12,426790,8/15/22,14:24:34,FO,36,4,4,0,-,-,-,-,0.84,-,-,-,-,-,-,4,4,-,NA,NA
8/15/22 2:24 PM,1.6606E+12,430540,8/15/22,14:24:38,FO,37,3,4,0,-,-,-,-,0.84,-,-,-,-,-,-,3,4,-,NA,NA
8/15/22 2:25 PM,1.6606E+12,463117,8/15/22,14:25:11,FO,38,146,281,0,-,0.48,0,-,0.84,-,-,-,-,-,-,146,281,0.48,20220815-MOHK-001,20220815-MOHK-001-D
8/15/22 2:25 PM,1.6606E+12,469539,8/15/22,14:25:17,FO,39,84,170,0,-,0.506,0,-,0.84,-,-,-,-,-,-,84,170,0.506,20220815-MOHK-001,20220815-MOHK-001-D
8/15/22 2:25 PM,1.6606E+12,475481,8/15/22,14:25:23,FO,40,113,229,0,-,0.507,0,-,0.84,-,-,-,-,-,-,113,229,0.507,20220815-MOHK-001,20220815-MOHK-001-D
8/15/22 2:25 PM,1.6606E+12,481650,8/15/22,14:25:29,FO,41,135,281,0,-,0.52,0,-,0.84,-,-,-,-,-,-,135,281,0.52,20220815-MOHK-001,20220815-MOHK-001-D
8/15/22 2:25 PM,1.6606E+12,487973,8/15/22,14:25:36,FO,42,85,185,0,-,0.541,0,-,0.84,-,-,-,-,-,-,85,185,0.541,20220815-MOHK-001,20220815-MOHK-001-D
8/15/22 2:25 PM,1.6606E+12,494267,8/15/22,14:25:42,FO,43,151,311,0,-,0.514,0,-,0.84,-,-,-,-,-,-,151,311,0.514,20220815-MOHK-001,20220815-MOHK-001-D
8/15/22 2:25 PM,1.6606E+12,500369,8/15/22,14:25:48,FO,44,109,222,0,-,0.509,0,-,0.84,-,-,-,-,-,-,109,222,0.509,20220815-MOHK-001,20220815-MOHK-001-D
8/15/22 2:26 PM,1.6606E+12,512565,8/15/22,14:26:00,FO,45,3,4,0,-,-,-,-,0.84,-,-,-,-,-,-,3,4,-,NA,NA
8/15/22 2:26 PM,1.6606E+12,516248,8/15/22,14:26:04,FO,46,2,3,0,-,-,-,-,0.84,-,-,-,-,-,-,2,3,-,NA,NA
8/15/22 2:26 PM,1.6606E+12,549580,8/15/22,14:26:37,FO,47,125,258,0,-,0.516,0,-,0.84,-,-,-,-,-,-,125,258,0.516,20220815-MOHK-001,20220815-MOHK-001-E
8/15/22 2:26 PM,1.6606E+12,554681,8/15/22,14:26:42,FO,48,104,219,0,-,0.525,0,-,0.84,-,-,-,-,-,-,104,219,0.525,20220815-MOHK-001,20220815-MOHK-001-E
8/15/22 2:26 PM,1.6606E+12,560184,8/15/22,14:26:48,FO,49,111,247,0,-,0.551,0,-,0.84,-,-,-,-,-,-,111,247,0.551,20220815-MOHK-001,20220815-MOHK-001-E
8/15/22 2:26 PM,1.6606E+12,566240,8/15/22,14:26:54,FO,50,124,254,0,-,0.512,0,-,0.84,-,-,-,-,-,-,124,254,0.512,20220815-MOHK-001,20220815-MOHK-001-E
8/15/22 2:27 PM,1.6606E+12,571762,8/15/22,14:26:59,FO,51,105,219,0,-,0.521,0,-,0.84,-,-,-,-,-,-,105,219,0.521,20220815-MOHK-001,20220815-MOHK-001-E
8/15/22 2:27 PM,1.6606E+12,576927,8/15/22,14:27:04,FO,52,84,175,0,-,0.52,0,-,0.84,-,-,-,-,-,-,84,175,0.52,20220815-MOHK-001,20220815-MOHK-001-E
8/15/22 2:27 PM,1.6606E+12,582966,8/15/22,14:27:11,FO,53,89,192,0,-,0.536,0,-,0.84,-,-,-,-,-,-,89,192,0.536,20220815-MOHK-001,20220815-MOHK-001-E
8/15/22 2:27 PM,1.6606E+12,589373,8/15/22,14:27:17,FO,54,1,4,0,-,-,-,-,0.84,-,-,-,-,-,-,1,4,-,NA,NA
8/15/22 2:27 PM,1.6606E+12,593504,8/15/22,14:27:21,FO,55,3,3,0,-,-,-,-,0.84,-,-,-,-,-,-,3,3,-,NA,NA
8/15/22 2:28 PM,1.6606E+12,644980,8/15/22,14:28:13,FO,56,108,214,0,-,0.495,0,-,0.84,-,-,-,-,-,-,108,214,0.495,20220815-MOHK-001,20220815-MOHK-001-F
8/15/22 2:28 PM,1.6606E+12,651894,8/15/22,14:28:19,FO,57,130,278,0,-,0.532,0,-,0.84,-,-,-,-,-,-,130,278,0.532,20220815-MOHK-001,20220815-MOHK-001-F
8/15/22 2:28 PM,1.6606E+12,658072,8/15/22,14:28:26,FO,58,113,242,0,-,0.533,0,-,0.84,-,-,-,-,-,-,113,242,0.533,20220815-MOHK-001,20220815-MOHK-001-F
8/15/22 2:28 PM,1.6606E+12,663341,8/15/22,14:28:31,FO,59,134,277,0,-,0.516,0,-,0.84,-,-,-,-,-,-,134,277,0.516,20220815-MOHK-001,20220815-MOHK-001-F
8/15/22 2:28 PM,1.6606E+12,668769,8/15/22,14:28:36,FO,60,128,261,0,-,0.51,0,-,0.84,-,-,-,-,-,-,128,261,0.51,20220815-MOHK-001,20220815-MOHK-001-F
8/15/22 2:28 PM,1.6606E+12,674761,8/15/22,14:28:42,FO,61,292,398,0,-,0.266,0,-,0.84,-,-,-,-,-,-,292,398,0.266,20220815-MOHK-001,20220815-MOHK-001-F
8/15/22 2:28 PM,1.6606E+12,681813,8/15/22,14:28:49,FO,62,113,248,0,-,0.544,0,-,0.84,-,-,-,-,-,-,113,248,0.544,20220815-MOHK-001,20220815-MOHK-001-F
8/15/22 2:28 PM,1.6606E+12,688330,8/15/22,14:28:56,FO,63,3,5,0,-,-,-,-,0.84,-,-,-,-,-,-,3,5,-,NA,NA
8/15/22 2:29 PM,1.6606E+12,692784,8/15/22,14:29:00,FO,64,4,5,0,-,-,-,-,0.84,-,-,-,-,-,-,4,5,-,NA,NA
8/15/22 2:42 PM,1.6606E+12,1522336,8/15/22,14:42:50,FO,65,87,166,0,-,0.476,0,-,0.84,-,-,-,-,-,-,87,166,0.476,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:42 PM,1.6606E+12,1528252,8/15/22,14:42:56,FO,66,98,182,0,-,0.462,0,-,0.84,-,-,-,-,-,-,98,182,0.462,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1534146,8/15/22,14:43:02,FO,67,129,235,0,-,0.451,0,-,0.84,-,-,-,-,-,-,129,235,0.451,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1539865,8/15/22,14:43:07,FO,68,105,200,0,-,0.475,0,-,0.84,-,-,-,-,-,-,105,200,0.475,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1545488,8/15/22,14:43:13,FO,69,135,255,0,-,0.471,0,-,0.84,-,-,-,-,-,-,135,255,0.471,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1551113,8/15/22,14:43:19,FO,70,126,248,0,-,0.492,0,-,0.84,-,-,-,-,-,-,126,248,0.492,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1556064,8/15/22,14:43:24,FO,71,104,199,0,-,0.477,0,-,0.84,-,-,-,-,-,-,104,199,0.477,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1562922,8/15/22,14:43:30,FO,72,83,164,0,-,0.494,0,-,0.84,-,-,-,-,-,-,83,164,0.494,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1571828,8/15/22,14:43:39,FO,73,94,184,0,-,0.489,0,-,0.84,-,-,-,-,-,-,94,184,0.489,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1579047,8/15/22,14:43:47,FO,74,120,212,0,-,0.434,0,-,0.84,-,-,-,-,-,-,120,212,0.434,20220815-MOHK-002,20220815-MOHK-002-A
8/15/22 2:43 PM,1.6606E+12,1585559,8/15/22,14:43:53,FO,75,2,6,0,-,-,-,-,0.84,-,-,-,-,-,-,2,6,-,NA,NA
8/15/22 2:43 PM,1.6606E+12,1589443,8/15/22,14:43:57,FO,76,8,8,0,-,-,-,-,0.84,-,-,-,-,-,-,8,8,-,NA,NA
8/15/22 2:47 PM,1.6606E+12,1790587,8/15/22,14:47:18,FO,77,122,251,0,-,0.514,0,-,0.84,-,-,-,-,-,-,122,251,0.514,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:47 PM,1.6606E+12,1797155,8/15/22,14:47:25,FO,78,123,257,0,-,0.521,0,-,0.84,-,-,-,-,-,-,123,257,0.521,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:47 PM,1.6606E+12,1802531,8/15/22,14:47:30,FO,79,108,219,0,-,0.507,0,-,0.84,-,-,-,-,-,-,108,219,0.507,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:47 PM,1.6606E+12,1807950,8/15/22,14:47:35,FO,80,109,216,0,-,0.495,0,-,0.84,-,-,-,-,-,-,109,216,0.495,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:47 PM,1.6606E+12,1812937,8/15/22,14:47:40,FO,81,129,231,0,-,0.442,0,-,0.84,-,-,-,-,-,-,129,231,0.442,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:47 PM,1.6606E+12,1818315,8/15/22,14:47:46,FO,82,126,246,0,-,0.488,0,-,0.84,-,-,-,-,-,-,126,246,0.488,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:47 PM,1.6606E+12,1823136,8/15/22,14:47:51,FO,83,129,239,0,-,0.46,0,-,0.84,-,-,-,-,-,-,129,239,0.46,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:47 PM,1.6606E+12,1828547,8/15/22,14:47:56,FO,84,128,244,0,-,0.475,0,-,0.84,-,-,-,-,-,-,128,244,0.475,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:48 PM,1.6606E+12,1834111,8/15/22,14:48:02,FO,85,138,274,0,-,0.496,0,-,0.84,-,-,-,-,-,-,138,274,0.496,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:48 PM,1.6606E+12,1840190,8/15/22,14:48:08,FO,86,126,245,0,-,0.486,0,-,0.84,-,-,-,-,-,-,126,245,0.486,20220815-MOHK-003,20220815-MOHK-003-A
8/15/22 2:48 PM,1.6606E+12,1845273,8/15/22,14:48:13,FO,87,8,8,0,-,-,-,-,0.84,-,-,-,-,-,-,8,8,-,NA,NA
8/15/22 2:48 PM,1.6606E+12,1849128,8/15/22,14:48:17,FO,88,0,7,0,-,-,-,-,0.84,-,-,-,-,-,-,0,7,-,NA,NA
8/15/22 2:48 PM,1.6606E+12,1859923,8/15/22,14:48:27,FO,89,125,251,0,-,0.502,0,-,0.84,-,-,-,-,-,-,125,251,0.502,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:48 PM,1.6606E+12,1867730,8/15/22,14:48:35,FO,90,109,213,0,-,0.488,0,-,0.84,-,-,-,-,-,-,109,213,0.488,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:48 PM,1.6606E+12,1873660,8/15/22,14:48:41,FO,91,108,212,0,-,0.491,0,-,0.84,-,-,-,-,-,-,108,212,0.491,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:48 PM,1.6606E+12,1878918,8/15/22,14:48:46,FO,92,99,193,0,-,0.487,0,-,0.84,-,-,-,-,-,-,99,193,0.487,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:48 PM,1.6606E+12,1883863,8/15/22,14:48:51,FO,93,102,203,0,-,0.498,0,-,0.84,-,-,-,-,-,-,102,203,0.498,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:48 PM,1.6606E+12,1888600,8/15/22,14:48:56,FO,94,147,304,0,-,0.516,0,-,0.84,-,-,-,-,-,-,147,304,0.516,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:49 PM,1.6606E+12,1893454,8/15/22,14:49:01,FO,95,143,292,0,-,0.51,0,-,0.84,-,-,-,-,-,-,143,292,0.51,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:49 PM,1.6606E+12,1898084,8/15/22,14:49:06,FO,96,108,222,0,-,0.514,0,-,0.84,-,-,-,-,-,-,108,222,0.514,20220815-MOHK-003,20220815-MOHK-003-B
8/15/22 2:49 PM,1.6606E+12,1902223,8/15/22,14:49:10,FO,97,3,6,0,-,-,-,-,0.84,-,-,-,-,-,-,3,6,-,NA,NA
8/15/22 2:49 PM,1.6606E+12,1905713,8/15/22,14:49:13,FO,98,3,7,0,-,-,-,-,0.84,-,-,-,-,-,-,3,7,-,NA,NA
8/15/22 2:56 PM,1.6606E+12,2356345,8/15/22,14:56:44,FO,99,113,201,0,-,0.438,0,-,0.84,-,-,-,-,-,-,113,201,0.438,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:56 PM,1.6606E+12,2363857,8/15/22,14:56:51,FO,100,110,207,0,-,0.469,0,-,0.84,-,-,-,-,-,-,110,207,0.469,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:57 PM,1.6606E+12,2378283,8/15/22,14:57:06,FO,101,99,192,0,-,0.484,0,-,0.84,-,-,-,-,-,-,99,192,0.484,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:57 PM,1.6606E+12,2386470,8/15/22,14:57:14,FO,102,112,210,0,-,0.467,0,-,0.84,-,-,-,-,-,-,112,210,0.467,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:57 PM,1.6606E+12,2394715,8/15/22,14:57:22,FO,103,107,202,0,-,0.47,0,-,0.84,-,-,-,-,-,-,107,202,0.47,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:57 PM,1.6606E+12,2406223,8/15/22,14:57:34,FO,104,82,156,0,-,0.474,0,-,0.84,-,-,-,-,-,-,82,156,0.474,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:57 PM,1.6606E+12,2418489,8/15/22,14:57:46,FO,105,115,213,0,-,0.46,0,-,0.84,-,-,-,-,-,-,115,213,0.46,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:57 PM,1.6606E+12,2427009,8/15/22,14:57:55,FO,106,114,215,0,-,0.47,0,-,0.84,-,-,-,-,-,-,114,215,0.47,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:58 PM,1.6606E+12,2434921,8/15/22,14:58:02,FO,107,108,213,0,-,0.493,0,-,0.84,-,-,-,-,-,-,108,213,0.493,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:58 PM,1.6606E+12,2441577,8/15/22,14:58:09,FO,108,118,213,0,-,0.446,0,-,0.84,-,-,-,-,-,-,118,213,0.446,20220815-MOHK-004,20220815-MOHK-004-A
8/15/22 2:58 PM,1.6606E+12,2447265,8/15/22,14:58:15,FO,109,0,5,0,-,-,-,-,0.84,-,-,-,-,-,-,0,5,-,NA,NA
8/15/22 2:58 PM,1.6606E+12,2488251,8/15/22,14:58:56,FO,110,103,175,0,-,0.411,0,-,0.84,-,-,-,-,-,-,103,175,0.411,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 2:59 PM,1.6606E+12,2499210,8/15/22,14:59:07,FO,111,91,162,0,-,0.438,0,-,0.84,-,-,-,-,-,-,91,162,0.438,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 2:59 PM,1.6606E+12,2508786,8/15/22,14:59:16,FO,112,115,210,0,-,0.452,0,-,0.84,-,-,-,-,-,-,115,210,0.452,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 2:59 PM,1.6606E+12,2532168,8/15/22,14:59:40,FO,113,150,309,0,-,0.515,0,-,0.84,-,-,-,-,-,-,150,309,0.515,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 2:59 PM,1.6606E+12,2543771,8/15/22,14:59:51,FO,114,165,314,0,-,0.475,0,-,0.84,-,-,-,-,-,-,165,314,0.475,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 3:00 PM,1.6606E+12,2551861,8/15/22,14:59:59,FO,115,156,364,0,-,0.571,0,-,0.84,-,-,-,-,-,-,156,364,0.571,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 3:00 PM,1.6606E+12,2560316,8/15/22,15:00:08,FO,116,141,279,0,-,0.495,0,-,0.84,-,-,-,-,-,-,141,279,0.495,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 3:00 PM,1.6606E+12,2571327,8/15/22,15:00:19,FO,117,153,311,0,-,0.508,0,-,0.84,-,-,-,-,-,-,153,311,0.508,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 3:00 PM,1.6606E+12,2579839,8/15/22,15:00:27,FO,118,157,309,0,-,0.492,0,-,0.84,-,-,-,-,-,-,157,309,0.492,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 3:00 PM,1.6606E+12,2589394,8/15/22,15:00:37,FO,119,159,351,0,-,0.547,0,-,0.84,-,-,-,-,-,-,159,351,0.547,20220815-MOHK-004,20220815-MOHK-004-B
8/15/22 3:00 PM,1.6606E+12,2600082,8/15/22,15:00:48,FO,120,1,6,0,-,-,-,-,0.84,-,-,-,-,-,-,1,6,-,NA,NA
8/15/22 3:00 PM,1.6606E+12,2604245,8/15/22,15:00:52,FO,121,5,6,0,-,-,-,-,0.84,-,-,-,-,-,-,5,6,-,NA,NA
8/15/22 3:01 PM,1.6606E+12,2630428,8/15/22,15:01:18,FO,122,143,252,0,-,0.433,0,-,0.84,-,-,-,-,-,-,143,252,0.433,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:01 PM,1.6606E+12,2638310,8/15/22,15:01:26,FO,123,105,203,0,-,0.483,0,-,0.84,-,-,-,-,-,-,105,203,0.483,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:01 PM,1.6606E+12,2644988,8/15/22,15:01:33,FO,124,145,271,0,-,0.465,0,-,0.84,-,-,-,-,-,-,145,271,0.465,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:01 PM,1.6606E+12,2651095,8/15/22,15:01:39,FO,125,135,263,0,-,0.487,0,-,0.84,-,-,-,-,-,-,135,263,0.487,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:01 PM,1.6606E+12,2656541,8/15/22,15:01:44,FO,126,148,289,0,-,0.488,0,-,0.84,-,-,-,-,-,-,148,289,0.488,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:01 PM,1.6606E+12,2663239,8/15/22,15:01:51,FO,127,127,254,0,-,0.5,0,-,0.84,-,-,-,-,-,-,127,254,0.5,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:01 PM,1.6606E+12,2669971,8/15/22,15:01:58,FO,128,140,272,0,-,0.485,0,-,0.84,-,-,-,-,-,-,140,272,0.485,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:02 PM,1.6606E+12,2676778,8/15/22,15:02:04,FO,129,136,266,0,-,0.489,0,-,0.84,-,-,-,-,-,-,136,266,0.489,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:02 PM,1.6606E+12,2683007,8/15/22,15:02:11,FO,130,141,274,0,-,0.485,0,-,0.84,-,-,-,-,-,-,141,274,0.485,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:02 PM,1.6606E+12,2694970,8/15/22,15:02:23,FO,131,146,277,0,-,0.473,0,-,0.84,-,-,-,-,-,-,146,277,0.473,20220815-MOHK-004,20220815-MOHK-004-C
8/15/22 3:02 PM,1.6606E+12,2703386,8/15/22,15:02:31,FO,132,1,2,0,-,-,-,-,0.84,-,-,-,-,-,-,1,2,-,NA,NA
8/15/22 3:02 PM,1.6606E+12,2707034,8/15/22,15:02:35,FO,133,6,6,0,-,-,-,-,0.84,-,-,-,-,-,-,6,6,-,NA,NA
8/15/22 3:02 PM,1.6606E+12,2729828,8/15/22,15:02:57,FO,134,181,357,0,-,0.493,0,-,0.84,-,-,-,-,-,-,181,357,0.493,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:03 PM,1.6606E+12,2736298,8/15/22,15:03:04,FO,135,162,316,0,-,0.487,0,-,0.84,-,-,-,-,-,-,162,316,0.487,20220815-MOHK-004,20220815-MOHK-004-D
