Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
5/3/22 17:44,1.65E+12,3269305,5/3/22,17:44:05,FO,140,185,657,0,-,0.718,0,-,0.84,-,-,-,-,-,-,185,657,0.718,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:44,1.65E+12,3276243,5/3/22,17:44:12,FO,141,161,603,0,-,0.733,0,-,0.84,-,-,-,-,-,-,161,603,0.733,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:44,1.65E+12,3282702,5/3/22,17:44:18,FO,142,140,549,0,-,0.745,0,-,0.84,-,-,-,-,-,-,140,549,0.745,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:44,1.65E+12,3293598,5/3/22,17:44:29,FO,143,129,485,0,-,0.734,0,-,0.84,-,-,-,-,-,-,129,485,0.734,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:44,1.65E+12,3300917,5/3/22,17:44:36,FO,144,145,538,0,-,0.73,0,-,0.84,-,-,-,-,-,-,145,538,0.73,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:44,1.65E+12,3312885,5/3/22,17:44:48,FO,145,131,528,0,-,0.752,0,-,0.84,-,-,-,-,-,-,131,528,0.752,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:44,1.65E+12,3317392,5/3/22,17:44:53,FO,146,4,4,0,-,-,-,-,0.84,-,-,-,-,-,-,4,4,-,NA,NA
5/3/22 17:44,1.65E+12,3321548,5/3/22,17:44:57,FO,147,2,7,0,-,-,-,-,0.84,-,-,-,-,-,-,2,7,-,NA,NA
5/3/22 17:46,1.65E+12,3405155,5/3/22,17:46:21,FO,148,171,635,0,-,0.731,0,-,0.84,-,-,-,-,-,-,171,635,0.731,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:46,1.65E+12,3414506,5/3/22,17:46:30,FO,149,188,713,0,-,0.736,0,-,0.84,-,-,-,-,-,-,188,713,0.736,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:46,1.65E+12,3422554,5/3/22,17:46:38,FO,150,171,646,0,-,0.735,0,-,0.84,-,-,-,-,-,-,171,646,0.735,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:46,1.65E+12,3429457,5/3/22,17:46:45,FO,151,147,590,0,-,0.751,0,-,0.84,-,-,-,-,-,-,147,590,0.751,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:46,1.65E+12,3435764,5/3/22,17:46:51,FO,152,138,494,0,-,0.721,0,-,0.84,-,-,-,-,-,-,138,494,0.721,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:46,1.65E+12,3442954,5/3/22,17:46:58,FO,153,149,530,0,-,0.719,0,-,0.84,-,-,-,-,-,-,149,530,0.719,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:47,1.65E+12,3448442,5/3/22,17:47:04,FO,154,136,501,0,-,0.729,0,-,0.84,-,-,-,-,-,-,136,501,0.729,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:47,1.65E+12,3455111,5/3/22,17:47:10,FO,155,141,535,0,-,0.736,0,-,0.84,-,-,-,-,-,-,141,535,0.736,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:47,1.65E+12,3460720,5/3/22,17:47:16,FO,156,137,511,0,-,0.732,0,-,0.84,-,-,-,-,-,-,137,511,0.732,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:47,1.65E+12,3474088,5/3/22,17:47:29,FO,157,35,43,0,-,-,-,-,0.84,-,-,-,-,-,-,35,43,0.186,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:47,1.65E+12,3482376,5/3/22,17:47:38,FO,158,137,468,0,-,0.707,0,-,0.84,-,-,-,-,-,-,137,468,0.707,20220503-AQUE-002,20220503-AQUE-002-G
5/3/22 17:47,1.65E+12,3487694,5/3/22,17:47:43,FO,159,42,42,0,-,-,-,-,0.84,-,-,-,-,-,-,42,42,0,NA,NA
5/3/22 17:47,1.65E+12,3493582,5/3/22,17:47:49,FO,160,4,4,0,-,-,-,-,0.84,-,-,-,-,-,-,4,4,-,NA,NA
5/3/22 17:49,1.65E+12,3566056,5/3/22,17:49:01,FO,161,158,657,0,-,0.76,0,-,0.84,-,-,-,-,-,-,158,657,0.76,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3572171,5/3/22,17:49:08,FO,162,142,575,0,-,0.753,0,-,0.84,-,-,-,-,-,-,142,575,0.753,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3577809,5/3/22,17:49:13,FO,163,122,501,0,-,0.756,0,-,0.84,-,-,-,-,-,-,122,501,0.756,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3583853,5/3/22,17:49:19,FO,164,138,540,0,-,0.744,0,-,0.84,-,-,-,-,-,-,138,540,0.744,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3590273,5/3/22,17:49:26,FO,165,141,524,0,-,0.731,0,-,0.84,-,-,-,-,-,-,141,524,0.731,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3597314,5/3/22,17:49:33,FO,166,154,665,0,-,0.768,0,-,0.84,-,-,-,-,-,-,154,665,0.768,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3603166,5/3/22,17:49:39,FO,167,148,574,0,-,0.742,0,-,0.84,-,-,-,-,-,-,148,574,0.742,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3608603,5/3/22,17:49:44,FO,168,145,560,0,-,0.741,0,-,0.84,-,-,-,-,-,-,145,560,0.741,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3615385,5/3/22,17:49:51,FO,169,184,715,0,-,0.743,0,-,0.84,-,-,-,-,-,-,184,715,0.743,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:49,1.65E+12,3622883,5/3/22,17:49:58,FO,170,202,710,0,-,0.715,0,-,0.84,-,-,-,-,-,-,202,710,0.715,20220503-AQUE-002,20220503-AQUE-002-H
5/3/22 17:50,1.65E+12,3627180,5/3/22,17:50:03,FO,171,5,9,0,-,-,-,-,0.84,-,-,-,-,-,-,5,9,-,NA,NA
5/3/22 17:50,1.65E+12,3632089,5/3/22,17:50:07,FO,172,7,9,0,-,-,-,-,0.84,-,-,-,-,-,-,7,9,-,NA,NA
5/3/22 17:56,1.65E+12,4016521,5/3/22,17:56:32,FO,173,193,602,0,-,0.679,0,-,0.84,-,-,-,-,-,-,193,602,0.679,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:56,1.65E+12,4022186,5/3/22,17:56:38,FO,174,137,504,0,-,0.728,0,-,0.84,-,-,-,-,-,-,137,504,0.728,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:56,1.65E+12,4027435,5/3/22,17:56:43,FO,175,179,594,0,-,0.699,0,-,0.84,-,-,-,-,-,-,179,594,0.699,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:56,1.65E+12,4032567,5/3/22,17:56:48,FO,176,178,638,0,-,0.721,0,-,0.84,-,-,-,-,-,-,178,638,0.721,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:56,1.65E+12,4038518,5/3/22,17:56:54,FO,177,163,610,0,-,0.733,0,-,0.84,-,-,-,-,-,-,163,610,0.733,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:56,1.65E+12,4042756,5/3/22,17:56:58,FO,178,154,542,0,-,0.716,0,-,0.84,-,-,-,-,-,-,154,542,0.716,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:57,1.65E+12,4046671,5/3/22,17:57:02,FO,179,183,658,0,-,0.722,0,-,0.84,-,-,-,-,-,-,183,658,0.722,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:57,1.65E+12,4051088,5/3/22,17:57:06,FO,180,175,631,0,-,0.723,0,-,0.84,-,-,-,-,-,-,175,631,0.723,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:57,1.65E+12,4056595,5/3/22,17:57:12,FO,181,145,538,0,-,0.73,0,-,0.84,-,-,-,-,-,-,145,538,0.73,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:57,1.65E+12,4061526,5/3/22,17:57:17,FO,182,176,610,0,-,0.711,0,-,0.84,-,-,-,-,-,-,176,610,0.711,20220503-AQUE-003,20220503-AQUE-003-A
5/3/22 17:57,1.65E+12,4070223,5/3/22,17:57:26,FO,183,4,7,0,-,-,-,-,0.84,-,-,-,-,-,-,4,7,-,NA,NA
5/3/22 17:57,1.65E+12,4074499,5/3/22,17:57:30,FO,184,4,7,0,-,-,-,-,0.84,-,-,-,-,-,-,4,7,-,NA,NA
5/3/22 17:59,1.65E+12,4195127,5/3/22,17:59:31,FO,185,223,662,0,-,0.663,0,-,0.84,-,-,-,-,-,-,223,662,0.663,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 17:59,1.65E+12,4201143,5/3/22,17:59:37,FO,186,253,693,0,-,0.635,0,-,0.84,-,-,-,-,-,-,253,693,0.635,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 17:59,1.65E+12,4208807,5/3/22,17:59:44,FO,187,276,786,0,-,0.649,0,-,0.84,-,-,-,-,-,-,276,786,0.649,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 17:59,1.65E+12,4218001,5/3/22,17:59:53,FO,188,191,516,0,-,0.63,0,-,0.84,-,-,-,-,-,-,191,516,0.63,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 18:00,1.65E+12,4224007,5/3/22,17:59:59,FO,189,238,615,0,-,0.613,0,-,0.84,-,-,-,-,-,-,238,615,0.613,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 18:00,1.65E+12,4233198,5/3/22,18:00:09,FO,190,74,590,0,-,0.875,0,-,0.84,-,-,-,-,-,-,74,590,0.875,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 18:00,1.65E+12,4239653,5/3/22,18:00:15,FO,191,204,586,0,-,0.652,0,-,0.84,-,-,-,-,-,-,204,586,0.652,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 18:00,1.65E+12,4246764,5/3/22,18:00:22,FO,192,175,524,0,-,0.666,0,-,0.84,-,-,-,-,-,-,175,524,0.666,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 18:00,1.65E+12,4253803,5/3/22,18:00:29,FO,193,199,576,0,-,0.655,0,-,0.84,-,-,-,-,-,-,199,576,0.655,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 18:00,1.65E+12,4260734,5/3/22,18:00:36,FO,194,223,646,0,-,0.655,0,-,0.84,-,-,-,-,-,-,223,646,0.655,20220503-AQUE-003,20220503-AQUE-003-B
5/3/22 18:00,1.65E+12,4271223,5/3/22,18:00:47,FO,195,4,4,0,-,-,-,-,0.84,-,-,-,-,-,-,4,4,-,NA,NA
5/3/22 18:00,1.65E+12,4274782,5/3/22,18:00:50,FO,196,0,2,0,-,-,-,-,0.84,-,-,-,-,-,-,0,2,-,NA,NA
5/3/22 18:02,1.65E+12,4356820,5/3/22,18:02:12,FO,197,191,632,0,-,0.698,0,-,0.84,-,-,-,-,-,-,191,632,0.698,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4362593,5/3/22,18:02:18,FO,198,175,587,0,-,0.702,0,-,0.84,-,-,-,-,-,-,175,587,0.702,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4367855,5/3/22,18:02:23,FO,199,170,602,0,-,0.718,0,-,0.84,-,-,-,-,-,-,170,602,0.718,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4372889,5/3/22,18:02:28,FO,200,178,610,0,-,0.708,0,-,0.84,-,-,-,-,-,-,178,610,0.708,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4377959,5/3/22,18:02:33,FO,201,169,603,0,-,0.72,0,-,0.84,-,-,-,-,-,-,169,603,0.72,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4383928,5/3/22,18:02:39,FO,202,165,600,0,-,0.725,0,-,0.84,-,-,-,-,-,-,165,600,0.725,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4388551,5/3/22,18:02:44,FO,203,147,567,0,-,0.741,0,-,0.84,-,-,-,-,-,-,147,567,0.741,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4393666,5/3/22,18:02:49,FO,204,189,625,0,-,0.698,0,-,0.84,-,-,-,-,-,-,189,625,0.698,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:02,1.65E+12,4398989,5/3/22,18:02:54,FO,205,168,576,0,-,0.708,0,-,0.84,-,-,-,-,-,-,168,576,0.708,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:03,1.65E+12,4407324,5/3/22,18:03:03,FO,206,169,566,0,-,0.701,0,-,0.84,-,-,-,-,-,-,169,566,0.701,20220503-AQUE-003,20220503-AQUE-003-C
5/3/22 18:03,1.65E+12,4412106,5/3/22,18:03:07,FO,207,1,3,0,-,-,-,-,0.84,-,-,-,-,-,-,1,3,-,NA,NA
5/3/22 18:03,1.65E+12,4415943,5/3/22,18:03:11,FO,208,1,4,0,-,-,-,-,0.84,-,-,-,-,-,-,1,4,-,NA,NA
5/3/22 18:04,1.65E+12,4523309,5/3/22,18:04:59,FO,209,164,538,0,-,0.695,0,-,0.84,-,-,-,-,-,-,164,538,0.695,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:05,1.65E+12,4535447,5/3/22,18:05:11,FO,210,158,488,0,-,0.676,0,-,0.84,-,-,-,-,-,-,158,488,0.676,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:05,1.65E+12,4540911,5/3/22,18:05:16,FO,211,182,558,0,-,0.674,0,-,0.84,-,-,-,-,-,-,182,558,0.674,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:05,1.65E+12,4551049,5/3/22,18:05:26,FO,212,231,633,0,-,0.635,0,-,0.84,-,-,-,-,-,-,231,633,0.635,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:05,1.65E+12,4557709,5/3/22,18:05:33,FO,213,183,521,0,-,0.649,0,-,0.84,-,-,-,-,-,-,183,521,0.649,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:05,1.65E+12,4563946,5/3/22,18:05:39,FO,214,207,583,0,-,0.645,0,-,0.84,-,-,-,-,-,-,207,583,0.645,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:05,1.65E+12,4572604,5/3/22,18:05:48,FO,215,166,514,0,-,0.677,0,-,0.84,-,-,-,-,-,-,166,514,0.677,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:05,1.65E+12,4579093,5/3/22,18:05:54,FO,216,162,553,0,-,0.707,0,-,0.84,-,-,-,-,-,-,162,553,0.707,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:06,1.65E+12,4585044,5/3/22,18:06:00,FO,217,153,526,0,-,0.709,0,-,0.84,-,-,-,-,-,-,153,526,0.709,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:06,1.65E+12,4590576,5/3/22,18:06:06,FO,218,183,532,0,-,0.656,0,-,0.84,-,-,-,-,-,-,183,532,0.656,20220503-AQUE-003,20220503-AQUE-003-D
5/3/22 18:06,1.65E+12,4598877,5/3/22,18:06:14,FO,219,3,11,0,-,-,-,-,0.84,-,-,-,-,-,-,3,11,-,NA,NA
5/3/22 18:06,1.65E+12,4603495,5/3/22,18:06:19,FO,220,11,11,0,-,-,-,-,0.84,-,-,-,-,-,-,11,11,0,NA,NA
5/3/22 18:07,1.65E+12,4688758,5/3/22,18:07:44,FO,221,150,564,0,-,0.734,0,-,0.84,-,-,-,-,-,-,150,564,0.734,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:07,1.65E+12,4694687,5/3/22,18:07:50,FO,222,158,574,0,-,0.725,0,-,0.84,-,-,-,-,-,-,158,574,0.725,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:07,1.65E+12,4701641,5/3/22,18:07:57,FO,223,155,552,0,-,0.719,0,-,0.84,-,-,-,-,-,-,155,552,0.719,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4708066,5/3/22,18:08:03,FO,224,171,578,0,-,0.704,0,-,0.84,-,-,-,-,-,-,171,578,0.704,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4718197,5/3/22,18:08:14,FO,225,160,498,0,-,0.679,0,-,0.84,-,-,-,-,-,-,160,498,0.679,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4724234,5/3/22,18:08:20,FO,226,202,582,0,-,0.653,0,-,0.84,-,-,-,-,-,-,202,582,0.653,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4730544,5/3/22,18:08:26,FO,227,165,514,0,-,0.679,0,-,0.84,-,-,-,-,-,-,165,514,0.679,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4737296,5/3/22,18:08:33,FO,228,175,553,0,-,0.684,0,-,0.84,-,-,-,-,-,-,175,553,0.684,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4743081,5/3/22,18:08:38,FO,229,185,512,0,-,0.639,0,-,0.84,-,-,-,-,-,-,185,512,0.639,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4750131,5/3/22,18:08:46,FO,230,182,559,0,-,0.674,0,-,0.84,-,-,-,-,-,-,182,559,0.674,20220503-AQUE-003,20220503-AQUE-003-E
5/3/22 18:08,1.65E+12,4758546,5/3/22,18:08:54,FO,231,10,18,0,-,-,-,-,0.84,-,-,-,-,-,-,10,18,0.444,NA,NA
5/3/22 18:08,1.65E+12,4762139,5/3/22,18:08:58,FO,232,17,21,0,-,-,-,-,0.84,-,-,-,-,-,-,17,21,0.19,NA,NA
5/3/22 18:10,1.65E+12,4842073,5/3/22,18:10:17,FO,233,163,474,0,-,0.656,0,-,0.84,-,-,-,-,-,-,163,474,0.656,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:10,1.65E+12,4848176,5/3/22,18:10:24,FO,234,183,554,0,-,0.67,0,-,0.84,-,-,-,-,-,-,183,554,0.67,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:10,1.65E+12,4852730,5/3/22,18:10:28,FO,235,199,605,0,-,0.671,0,-,0.84,-,-,-,-,-,-,199,605,0.671,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:10,1.65E+12,4857793,5/3/22,18:10:33,FO,236,175,571,0,-,0.694,0,-,0.84,-,-,-,-,-,-,175,571,0.694,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:10,1.65E+12,4863428,5/3/22,18:10:39,FO,237,198,567,0,-,0.651,0,-,0.84,-,-,-,-,-,-,198,567,0.651,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:10,1.65E+12,4870044,5/3/22,18:10:45,FO,238,184,552,0,-,0.667,0,-,0.84,-,-,-,-,-,-,184,552,0.667,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:10,1.65E+12,4875537,5/3/22,18:10:51,FO,239,215,640,0,-,0.664,0,-,0.84,-,-,-,-,-,-,215,640,0.664,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:10,1.65E+12,4882003,5/3/22,18:10:57,FO,240,201,555,0,-,0.638,0,-,0.84,-,-,-,-,-,-,201,555,0.638,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:11,1.65E+12,4887283,5/3/22,18:11:03,FO,241,59,173,0,-,0.659,0,-,0.84,-,-,-,-,-,-,59,173,0.659,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:11,1.65E+12,4892018,5/3/22,18:11:07,FO,242,265,605,0,-,0.562,0,-,0.84,-,-,-,-,-,-,265,605,0.562,20220503-AQUE-003,20220503-AQUE-003-F
5/3/22 18:11,1.65E+12,4909448,5/3/22,18:11:25,FO,243,2,4,0,-,-,-,-,0.84,-,-,-,-,-,-,2,4,-,NA,NA
5/3/22 18:11,1.65E+12,4913583,5/3/22,18:11:29,FO,244,1,4,0,-,-,-,-,0.84,-,-,-,-,-,-,1,4,-,NA,NA
5/3/22 18:18,1.65E+12,5305694,5/3/22,18:18:01,FO,245,150,576,0,-,0.74,0,-,0.84,-,-,-,-,-,-,150,576,0.74,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5311459,5/3/22,18:18:07,FO,246,169,602,0,-,0.719,0,-,0.84,-,-,-,-,-,-,169,602,0.719,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5317655,5/3/22,18:18:13,FO,247,183,606,0,-,0.698,0,-,0.84,-,-,-,-,-,-,183,606,0.698,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5322382,5/3/22,18:18:18,FO,248,138,543,0,-,0.746,0,-,0.84,-,-,-,-,-,-,138,543,0.746,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5328698,5/3/22,18:18:24,FO,249,132,487,0,-,0.729,0,-,0.84,-,-,-,-,-,-,132,487,0.729,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5333803,5/3/22,18:18:29,FO,250,201,680,0,-,0.704,0,-,0.84,-,-,-,-,-,-,201,680,0.704,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5338517,5/3/22,18:18:34,FO,251,123,463,0,-,0.734,0,-,0.84,-,-,-,-,-,-,123,463,0.734,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5344151,5/3/22,18:18:40,FO,252,134,490,0,-,0.727,0,-,0.84,-,-,-,-,-,-,134,490,0.727,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5355480,5/3/22,18:18:51,FO,253,95,423,0,-,0.775,0,-,0.84,-,-,-,-,-,-,95,423,0.775,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:18,1.65E+12,5362366,5/3/22,18:18:58,FO,254,122,490,0,-,0.751,0,-,0.84,-,-,-,-,-,-,122,490,0.751,20220503-AQUE-004,20220503-AQUE-004-A
5/3/22 18:19,1.65E+12,5367169,5/3/22,18:19:03,FO,255,0,6,0,-,-,-,-,0.84,-,-,-,-,-,-,0,6,-,NA,NA
5/3/22 18:19,1.65E+12,5371128,5/3/22,18:19:07,FO,256,3,6,0,-,-,-,-,0.84,-,-,-,-,-,-,3,6,-,NA,NA
5/3/22 18:20,1.65E+12,5442730,5/3/22,18:20:18,FO,257,146,551,0,-,0.735,0,-,0.84,-,-,-,-,-,-,146,551,0.735,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:20,1.65E+12,5448882,5/3/22,18:20:24,FO,258,141,572,0,-,0.753,0,-,0.84,-,-,-,-,-,-,141,572,0.753,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:20,1.65E+12,5454576,5/3/22,18:20:30,FO,259,150,552,0,-,0.728,0,-,0.84,-,-,-,-,-,-,150,552,0.728,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:20,1.65E+12,5460399,5/3/22,18:20:36,FO,260,153,575,0,-,0.734,0,-,0.84,-,-,-,-,-,-,153,575,0.734,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:20,1.65E+12,5467338,5/3/22,18:20:43,FO,261,188,605,0,-,0.689,0,-,0.84,-,-,-,-,-,-,188,605,0.689,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:20,1.65E+12,5473185,5/3/22,18:20:49,FO,262,138,548,0,-,0.748,0,-,0.84,-,-,-,-,-,-,138,548,0.748,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:20,1.65E+12,5477952,5/3/22,18:20:53,FO,263,154,474,0,-,0.675,0,-,0.84,-,-,-,-,-,-,154,474,0.675,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:20,1.65E+12,5482750,5/3/22,18:20:58,FO,264,158,576,0,-,0.726,0,-,0.84,-,-,-,-,-,-,158,576,0.726,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:21,1.65E+12,5488339,5/3/22,18:21:04,FO,265,136,520,0,-,0.738,0,-,0.84,-,-,-,-,-,-,136,520,0.738,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:21,1.65E+12,5496324,5/3/22,18:21:12,FO,266,135,495,0,-,0.727,0,-,0.84,-,-,-,-,-,-,135,495,0.727,20220503-AQUE-004,20220503-AQUE-004-B
5/3/22 18:21,1.65E+12,5501112,5/3/22,18:21:16,FO,267,2,5,0,-,-,-,-,0.84,-,-,-,-,-,-,2,5,-,NA,NA
5/3/22 18:21,1.65E+12,5504616,5/3/22,18:21:20,FO,268,9,9,0,-,-,-,-,0.84,-,-,-,-,-,-,9,9,-,NA,NA
5/3/22 18:22,1.65E+12,5571302,5/3/22,18:22:27,FO,269,176,679,0,-,0.741,0,-,0.84,-,-,-,-,-,-,176,679,0.741,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:22,1.65E+12,5576533,5/3/22,18:22:32,FO,270,139,548,0,-,0.746,0,-,0.84,-,-,-,-,-,-,139,548,0.746,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:22,1.65E+12,5580928,5/3/22,18:22:36,FO,271,135,559,0,-,0.758,0,-,0.84,-,-,-,-,-,-,135,559,0.758,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:22,1.65E+12,5585362,5/3/22,18:22:41,FO,272,143,541,0,-,0.736,0,-,0.84,-,-,-,-,-,-,143,541,0.736,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:22,1.65E+12,5590104,5/3/22,18:22:45,FO,273,131,529,0,-,0.752,0,-,0.84,-,-,-,-,-,-,131,529,0.752,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:22,1.65E+12,5594519,5/3/22,18:22:50,FO,274,164,629,0,-,0.739,0,-,0.84,-,-,-,-,-,-,164,629,0.739,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:22,1.65E+12,5602539,5/3/22,18:22:58,FO,275,79,243,0,-,0.675,0,-,0.84,-,-,-,-,-,-,79,243,0.675,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:23,1.65E+12,5608799,5/3/22,18:23:04,FO,276,122,487,0,-,0.749,0,-,0.84,-,-,-,-,-,-,122,487,0.749,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:23,1.65E+12,5616590,5/3/22,18:23:12,FO,277,159,616,0,-,0.742,0,-,0.84,-,-,-,-,-,-,159,616,0.742,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:23,1.65E+12,5626213,5/3/22,18:23:22,FO,278,150,584,0,-,0.743,0,-,0.84,-,-,-,-,-,-,150,584,0.743,20220503-AQUE-004,20220503-AQUE-004-C
5/3/22 18:23,1.65E+12,5631627,5/3/22,18:23:27,FO,279,3,9,0,-,-,-,-,0.84,-,-,-,-,-,-,3,9,-,NA,NA
