Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
8/24/22 16:15,1.66E+12,1996083,8/24/22,16:15:51,FO,58,218,326,0,-,0.331,0,-,-,-,-,-,-,-,218,326,0.331,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:16,1.66E+12,2013577,8/24/22,16:16:09,FO,59,485,727,0,-,0.333,0,-,-,-,-,-,-,-,485,727,0.333,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:16,1.66E+12,2025385,8/24/22,16:16:21,FO,60,515,751,0,-,0.314,0,-,-,-,-,-,-,-,515,751,0.314,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:16,1.66E+12,2032127,8/24/22,16:16:27,FO,61,2,8,0,-,-,-,-,-,-,-,-,-,-,2,8,-,-,-,-,-,NA,NA
8/24/22 16:16,1.66E+12,2036029,8/24/22,16:16:31,FO,62,4,4,0,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,-,-,NA,NA
8/24/22 16:23,1.66E+12,2473978,8/24/22,16:23:49,FO,63,208,744,0,-,0.72,0,-,-,-,-,-,-,-,208,744,0.72,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:23,1.66E+12,2482360,8/24/22,16:23:58,FO,64,212,726,0,-,0.708,0,-,-,-,-,-,-,-,212,726,0.708,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:24,1.66E+12,2493234,8/24/22,16:24:08,FO,65,198,625,0,-,0.683,0,-,-,-,-,-,-,-,198,625,0.683,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:24,1.66E+12,2500990,8/24/22,16:24:16,FO,66,233,865,0,-,0.731,0,-,-,-,-,-,-,-,233,865,0.731,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:24,1.66E+12,2512060,8/24/22,16:24:27,FO,67,183,694,0,-,0.736,0,-,-,-,-,-,-,-,183,694,0.736,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:24,1.66E+12,2519862,8/24/22,16:24:35,FO,68,166,606,0,-,0.726,0,-,-,-,-,-,-,-,166,606,0.726,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:24,1.66E+12,2528000,8/24/22,16:24:43,FO,69,164,620,0,-,0.735,0,-,-,-,-,-,-,-,164,620,0.735,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:24,1.66E+12,2536773,8/24/22,16:24:52,FO,70,199,735,0,-,0.729,0,-,-,-,-,-,-,-,199,735,0.729,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:25,1.66E+12,2545944,8/24/22,16:25:01,FO,71,193,719,0,-,0.732,0,-,-,-,-,-,-,-,193,719,0.732,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:25,1.66E+12,2554655,8/24/22,16:25:10,FO,72,192,678,0,-,0.717,0,-,-,-,-,-,-,-,192,678,0.717,-,-,-,-,20220824-CARP-003,20220824-CARP-003-A
8/24/22 16:25,1.66E+12,2562027,8/24/22,16:25:17,FO,73,3,4,0,-,-,-,-,-,-,-,-,-,-,3,4,-,-,-,-,-,NA,NA
8/24/22 16:25,1.66E+12,2566212,8/24/22,16:25:21,FO,74,4,4,0,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,-,-,NA,NA
8/24/22 16:25,1.66E+12,2589617,8/24/22,16:25:45,FO,75,226,789,0,-,0.714,0,-,-,-,-,-,-,-,226,789,0.714,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:25,1.66E+12,2600923,8/24/22,16:25:56,FO,76,180,676,0,-,0.734,0,-,-,-,-,-,-,-,180,676,0.734,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:26,1.66E+12,2608531,8/24/22,16:26:04,FO,77,236,706,0,-,0.666,0,-,-,-,-,-,-,-,236,706,0.666,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:26,1.66E+12,2616946,8/24/22,16:26:12,FO,78,196,716,0,-,0.726,0,-,-,-,-,-,-,-,196,716,0.726,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:26,1.66E+12,2627032,8/24/22,16:26:22,FO,79,267,918,0,-,0.709,0,-,-,-,-,-,-,-,267,918,0.709,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:26,1.66E+12,2637275,8/24/22,16:26:32,FO,80,191,676,0,-,0.717,0,-,-,-,-,-,-,-,191,676,0.717,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:26,1.66E+12,2650135,8/24/22,16:26:45,FO,81,168,564,0,-,0.702,0,-,-,-,-,-,-,-,168,564,0.702,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:26,1.66E+12,2659261,8/24/22,16:26:54,FO,82,157,521,0,-,0.699,0,-,-,-,-,-,-,-,157,521,0.699,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:27,1.66E+12,2671928,8/24/22,16:27:07,FO,83,224,745,0,-,0.699,0,-,-,-,-,-,-,-,224,745,0.699,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:27,1.66E+12,2684759,8/24/22,16:27:20,FO,84,279,920,0,-,0.697,0,-,-,-,-,-,-,-,279,920,0.697,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:27,1.66E+12,2696730,8/24/22,16:27:32,FO,85,215,740,0,-,0.709,0,-,-,-,-,-,-,-,215,740,0.709,-,-,-,-,20220824-CARP-003,20220824-CARP-003-B
8/24/22 16:27,1.66E+12,2704558,8/24/22,16:27:40,FO,86,2,5,0,-,-,-,-,-,-,-,-,-,-,2,5,-,-,-,-,-,NA,NA
8/24/22 16:27,1.66E+12,2709916,8/24/22,16:27:45,FO,87,4,4,0,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,-,-,NA,NA
8/24/22 16:28,1.66E+12,2735312,8/24/22,16:28:11,FO,88,184,621,0,-,0.704,0,-,-,-,-,-,-,-,184,621,0.704,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:28,1.66E+12,2747053,8/24/22,16:28:22,FO,89,158,567,0,-,0.721,0,-,-,-,-,-,-,-,158,567,0.721,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:28,1.66E+12,2758385,8/24/22,16:28:34,FO,90,206,750,0,-,0.725,0,-,-,-,-,-,-,-,206,750,0.725,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:28,1.66E+12,2772704,8/24/22,16:28:48,FO,91,168,615,0,-,0.727,0,-,-,-,-,-,-,-,168,615,0.727,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:29,1.66E+12,2786187,8/24/22,16:29:01,FO,92,181,600,0,-,0.698,0,-,-,-,-,-,-,-,181,600,0.698,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:29,1.66E+12,2795357,8/24/22,16:29:11,FO,93,244,730,0,-,0.666,0,-,-,-,-,-,-,-,244,730,0.666,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:29,1.66E+12,2806477,8/24/22,16:29:22,FO,94,228,733,0,-,0.689,0,-,-,-,-,-,-,-,228,733,0.689,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:29,1.66E+12,2818671,8/24/22,16:29:34,FO,95,218,758,0,-,0.712,0,-,-,-,-,-,-,-,218,758,0.712,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:29,1.66E+12,2831439,8/24/22,16:29:47,FO,96,185,620,0,-,0.702,0,-,-,-,-,-,-,-,185,620,0.702,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:30,1.66E+12,2845888,8/24/22,16:30:01,FO,97,252,855,0,-,0.705,0,-,-,-,-,-,-,-,252,855,0.705,-,-,-,-,20220824-CARP-003,20220824-CARP-003-C
8/24/22 16:30,1.66E+12,2854283,8/24/22,16:30:10,FO,98,2,7,0,-,-,-,-,-,-,-,-,-,-,2,7,-,-,-,-,-,NA,NA
8/24/22 16:30,1.66E+12,2858747,8/24/22,16:30:14,FO,99,4,5,0,-,-,-,-,-,-,-,-,-,-,4,5,-,-,-,-,-,NA,NA
8/24/22 16:39,1.66E+12,3390240,8/24/22,16:39:05,FO,100,144,544,0,-,0.735,0,-,-,-,-,-,-,-,144,544,0.735,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:39,1.66E+12,3400942,8/24/22,16:39:16,FO,101,143,522,0,-,0.726,0,-,-,-,-,-,-,-,143,522,0.726,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:39,1.66E+12,3411327,8/24/22,16:39:27,FO,102,134,512,0,-,0.738,0,-,-,-,-,-,-,-,134,512,0.738,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:39,1.66E+12,3423116,8/24/22,16:39:38,FO,103,154,540,0,-,0.715,0,-,-,-,-,-,-,-,154,540,0.715,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:39,1.66E+12,3430909,8/24/22,16:39:46,FO,104,188,618,0,-,0.696,0,-,-,-,-,-,-,-,188,618,0.696,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:40,1.66E+12,3444246,8/24/22,16:39:59,FO,105,175,632,0,-,0.723,0,-,-,-,-,-,-,-,175,632,0.723,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:40,1.66E+12,3456200,8/24/22,16:40:11,FO,106,200,669,0,-,0.701,0,-,-,-,-,-,-,-,200,669,0.701,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:40,1.66E+12,3464737,8/24/22,16:40:20,FO,107,150,553,0,-,0.729,0,-,-,-,-,-,-,-,150,553,0.729,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:40,1.66E+12,3473638,8/24/22,16:40:29,FO,108,177,612,0,-,0.711,0,-,-,-,-,-,-,-,177,612,0.711,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:40,1.66E+12,3482464,8/24/22,16:40:38,FO,109,183,628,0,-,0.709,0,-,-,-,-,-,-,-,183,628,0.709,-,-,-,-,20220824-CARP-004,20220824-CARP-004-A
8/24/22 16:40,1.66E+12,3488233,8/24/22,16:40:43,FO,110,4,5,0,-,-,-,-,-,-,-,-,-,-,4,5,-,-,-,-,-,NA,NA
8/24/22 16:40,1.66E+12,3492217,8/24/22,16:40:47,FO,111,1,5,0,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,NA,NA
8/24/22 16:41,1.66E+12,3518659,8/24/22,16:41:14,FO,112,193,638,0,-,0.697,0,-,-,-,-,-,-,-,193,638,0.697,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:41,1.66E+12,3528477,8/24/22,16:41:24,FO,113,122,446,0,-,0.726,0,-,-,-,-,-,-,-,122,446,0.726,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:41,1.66E+12,3538927,8/24/22,16:41:34,FO,114,144,460,0,-,0.687,0,-,-,-,-,-,-,-,144,460,0.687,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:41,1.66E+12,3549065,8/24/22,16:41:44,FO,115,226,774,0,-,0.708,0,-,-,-,-,-,-,-,226,774,0.708,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:41,1.66E+12,3562193,8/24/22,16:41:57,FO,116,182,574,0,-,0.683,0,-,-,-,-,-,-,-,182,574,0.683,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:42,1.66E+12,3570908,8/24/22,16:42:06,FO,117,163,502,0,-,0.675,0,-,-,-,-,-,-,-,163,502,0.675,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:42,1.66E+12,3579511,8/24/22,16:42:15,FO,118,221,707,0,-,0.687,0,-,-,-,-,-,-,-,221,707,0.687,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:42,1.66E+12,3592443,8/24/22,16:42:28,FO,119,174,542,0,-,0.679,0,-,-,-,-,-,-,-,174,542,0.679,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:42,1.66E+12,3601806,8/24/22,16:42:37,FO,120,231,697,0,-,0.669,0,-,-,-,-,-,-,-,231,697,0.669,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:42,1.66E+12,3612614,8/24/22,16:42:48,FO,121,194,568,0,-,0.658,0,-,-,-,-,-,-,-,194,568,0.658,-,-,-,-,20220824-CARP-004,20220824-CARP-004-B
8/24/22 16:42,1.66E+12,3620417,8/24/22,16:42:56,FO,122,2,4,0,-,-,-,-,-,-,-,-,-,-,2,4,-,-,-,-,-,NA,NA
8/24/22 16:43,1.66E+12,3624424,8/24/22,16:43:00,FO,123,4,5,0,-,-,-,-,-,-,-,-,-,-,4,5,-,-,-,-,-,NA,NA
8/24/22 16:43,1.66E+12,3647651,8/24/22,16:43:23,FO,124,180,584,0,-,0.692,0,-,-,-,-,-,-,-,180,584,0.692,-,-,-,-,20220824-CARP-004,20220824-CARP-004-C
8/24/22 16:43,1.66E+12,3655931,8/24/22,16:43:31,FO,125,181,629,0,-,0.712,0,-,-,-,-,-,-,-,181,629,0.712,-,-,-,-,20220824-CARP-004,20220824-CARP-004-C
8/24/22 16:43,1.66E+12,3665734,8/24/22,16:43:41,FO,126,141,529,0,-,0.733,0,-,-,-,-,-,-,-,141,529,0.733,-,-,-,-,20220824-CARP-004,20220824-CARP-004-C
8/24/22 16:43,1.66E+12,3674555,8/24/22,16:43:50,FO,127,164,572,0,-,0.713,0,-,-,-,-,-,-,-,164,572,0.713,-,-,-,-,20220824-CARP-004,20220824-CARP-004-C
