Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
6/20/23 15:23,1.69E+12,3387353,6/20/23,15:23:08,FO,102,389,585,0,-,0.335,0,-,-,-,-,-,-,-,389,585,0.335,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:23,1.69E+12,3395784,6/20/23,15:23:16,FO,103,438,661,0,-,0.337,0,-,-,-,-,-,-,-,438,661,0.337,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:23,1.69E+12,3406444,6/20/23,15:23:27,FO,104,485,735,0,-,0.34,0,-,-,-,-,-,-,-,485,735,0.34,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:23,1.69E+12,3421616,6/20/23,15:23:42,FO,105,398,668,0,-,0.404,0,-,-,-,-,-,-,-,398,668,0.404,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:23,1.69E+12,3438527,6/20/23,15:23:59,FO,106,485,807,0,-,0.399,0,-,-,-,-,-,-,-,485,807,0.399,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:24,1.69E+12,3445693,6/20/23,15:24:06,FO,107,16,21,0,-,-,-,-,-,-,-,-,-,-,16,21,0.238,-,-,-,-,NA,NA
6/20/23 15:24,1.69E+12,3449512,6/20/23,15:24:10,FO,108,20,20,0,-,-,-,-,-,-,-,-,-,-,20,20,0,-,-,-,-,NA,NA
6/20/23 15:25,1.69E+12,3550701,6/20/23,15:25:51,FO,109,427,652,0,-,0.345,0,-,-,-,-,-,-,-,427,652,0.345,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:25,1.69E+12,3557865,6/20/23,15:25:58,FO,110,501,753,0,-,0.335,0,-,-,-,-,-,-,-,501,753,0.335,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:26,1.69E+12,3565444,6/20/23,15:26:06,FO,111,548,869,0,-,0.369,0,-,-,-,-,-,-,-,548,869,0.369,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
