specimen_ID,sp_code,scientific_name,growth_form,pigment_type,life_habit,longevity,posture,branching_yn,lifestage,maximum_height,thickness_mm_mean,thickness_mm_se,sta_mean,sta_se,frond_dmc_mean,frond_dmc_se,sav_mean,sav_se,sap_mean,sap_se,aspect_ratio_mean,aspect_ratio_se,frond_length_mean,frond_length_se,frond_width_mean,frond_width_se,frond_area_mean,frond_area_se,frond_peri_mean,frond_peri_se,frond_ww_mean,frond_ww_se,frond_dw_mean,frond_dw_se,frond_volume_mean,frond_volume_se,fvfm_mean,fvfm_se,total_wet,total_dry,total_dmc,total_volume,chlA_mean,chlA_se,delta_15_n_mean,delta_15_n_se,delta_13_c_mean,delta_13_c_se,weight_percent_n_mean,weight_percent_n_se,weight_percent_c_mean,weight_percent_c_se,mass_to_height,date_collected,site,year,sav_scaled,frond_area_scaled,sta_scaled,frond_peri_scaled,frond_length_scaled,frond_width_scaled
20210722-AQUE-004,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,52.3,0.375,0.020902705014496963,23.153387380094934,1.201342382375776,0.11265672220095767,0.0055702746460777885,1990.7489166666667,142.06098966232878,11.431991634867705,1.1842361689087817,6.673873817819811,0.3536882783932656,28.1,4.260868456077939,4.175,0.49560569003997534,7903.897000000001,2416.4160497576436,665.1645333333333,137.37379961338254,3360,697.137002317335,387.5,94.19616057285279,4.25,0.8539125638299665,0.7004210526315789,0.020495970931786206,20520,2800,0.1364522417153996,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.53728489483748,2021-07-22,Arroyo Quemado,2021,47777.974,162187966.44000003,64829.484664265816,13649176.224,576612,85671
20210722-AQUE-005,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,53.9,0.36733333333333335,0.022953893483538688,17.222995542046608,5.791806020522386,0.1307740667703468,0.022205065114320643,1547.9125989898992,339.8062797650551,48.37840306306753,35.02908631546312,7.238728750923873,0.16108782671129523,32.06666666666667,1.33832399332565,4.433333333333334,0.2027587510099407,10403.669666666667,1306.8802204943822,531.817,219.07245134277684,6200,2336.157814303934,906.6666666666666,486.66666666666674,7.333333333333333,1.8559214542766742,0.69621875,0.00944239051613913,21570,3030,0.1404728789986092,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2152133580705,2021-07-22,Arroyo Quemado,2021,40245.72757373738,224407154.71,52185.676492401224,11471292.69,691678.0000000001,95627
20220405-MOHK-001,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,155.7,0.4667142857142857,0.02028239701101116,19.127973074192102,2.1338677245269313,0.08774877586684716,0.0044260267727711435,2152.4107405612244,179.04163858717607,15.164597977898262,1.7001361897915885,7.259954220468394,1.3487978465230845,56.171428571428564,16.547546419847468,6.942857142857143,0.9012840424472564,31116.686428571425,12187.754660311724,1969.227,805.0554971403849,19415.285714285717,7548.876367709699,1689.8571428571427,668.605564859091,15,6.0553007081949835,NA,NA,145883,14787,0.10136205041026028,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.97109826589596,2022-04-05,Mohawk,2022,245374.8244239796,4539395566.259285,282845.33784807863,287276742.441,8194456.514285713,1012844.8285714285
20220405-MOHK-002,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,108.4,0.338,0.019204884436176555,25.68989732509822,3.3988003502069755,0.08368267235519634,0.007550894167672815,2595.3926015873017,165.73757506853633,19.563092131600595,1.5390357351089796,6.77897834274953,1.021539129235602,63.800000000000004,18.40715440619037,9.1,1.3576941236277538,38272.52533333333,15055.029038670506,2083.4402,945.9310708027375,19031.333333333332,8348.762310133827,1718.6666666666667,899.206007789341,15.666666666666666,7.2188026092359054,NA,NA,62437,6300,0.10090170892259398,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.11808118081181,2022-04-05,Mohawk,2022,137555.807884127,2389621664.2373333,161846.35314811877,130083755.7674,3983480.6,568176.7
20220405-MOHK-003,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,100.5,0.42977777777777776,0.01611985212103199,19.28768594713376,1.3235486991770946,0.08654296168431143,0.00167821259794338,2102.6909962937025,125.37604430356255,15.714678014055085,1.1033440024496735,7.936361390584267,1.2386480989000408,44.86666666666667,7.4173782430182165,6.144444444444444,0.7614151866227473,17945.558444444443,3164.16613934684,1104.6429333333333,173.522426458484,11625.777777777777,2455.8358544143707,1008.1111111111111,210.94308371667753,9,1.6832508230603462,NA,NA,124014,14431,0.1163658941732385,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.59203980099502,2022-04-05,Mohawk,2022,210269.09962937026,2225500484.929333,278340.5959030873,136991188.7344,5564094.8,761997.1333333333
20220407-AQUE-001,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,93.5,0.4454166666666666,0.014909576112371767,19.254482050065178,2.183765772848302,0.1412629638017686,0.004569136054559954,2065.453772891865,208.2257868404053,17.766755763125566,1.7832553998844645,6.767894500735051,0.6992605977451647,42.56666666666667,5.889337223261455,6.2,0.5989890473021012,21611.123583333334,4861.171760551725,1084.5695666666666,139.76505049186378,8236.25,1617.792145529321,1144,217.62053434751277,10.833333333333334,2.3317093915985088,0.7504833333333333,0.004478207163857837,109960,17271,0.157066205893052,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.71657754010695,2022-04-07,Arroyo Quemado,2022,295359.88952353667,2376359149.2233334,332544.1594866757,119259269.55066666,4680630.666666667,681752
20220407-AQUE-002,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,132.5,0.32386363636363635,0.011619660286650532,21.356659255551588,2.7099623503341106,0.14343194778147494,0.005824274513833954,2075.5921176488096,171.39496411357777,18.10060881116355,1.7543134092012653,6.6831805457326015,0.922545371171285,46.97,9.26111404385743,6.609999999999999,0.6145368626498784,25079.5311,7100.179083778092,1196.0530800000001,241.10624024482783,8282.5,2255.409271802644,1147.3,295.7929099142769,11.3,2.852094746750964,0.7758715596330276,0.004442579264283448,99732,15902,0.15944731881442264,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.01509433962264,2022-04-07,Arroyo Quemado,2022,271902.56741199404,2501231795.6652,339613.59548178135,119284765.77456002,4684412.04,659228.5199999999
20220407-AQUE-003,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,130.3,0.3505384615384615,0.009879604125668344,22.81037708003179,2.2241941397709235,0.12531254413654025,0.004090715460522614,2266.006188610067,150.95858330313698,18.79767122044296,0.8269431484897559,9.917410815883107,1.0887802334120247,65.65384615384616,10.876748992187569,6.4,0.48924326705533144,34941.63715384615,9459.864521592575,1701.7609384615384,356.2339566378313,13053.76923076923,3615.6107601121907,1657.4615384615386,478.2053471505651,15.846153846153847,4.467613017591239,0.8025384615384615,0.003945531863650142,190011,27031,0.14226018493666157,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.45203376822715,2022-04-07,Arroyo Quemado,2022,509851.3924372651,6639295417.239462,616587.3028503393,323353297.6780154,12474952.961538462,1216070.4000000001
20220407-AQUE-004,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,145.4,0.364875,0.014369660538347512,23.25942533718735,3.032124289221071,0.11354930606024263,0.010364936753164784,2181.00134289687,197.50801065588902,18.937235013882148,1.4577229342239804,6.909928963204081,1.0439325327657658,48.4125,11.837809243207605,6.5249999999999995,0.5897184558268945,26037.79175,9153.440289449454,1213.921,309.4985017815064,16136.5,9734.975970327669,1204.375,425.28397812940403,12,4.127434346626761,0.7961625,0.005364334981552121,138873,12757,0.09186090888797678,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7372764786795,2022-04-07,Arroyo Quemado,2022,233367.1436899651,3615946253.69775,296720.489026499,168580851.033,6723189.1125,906146.325
20220407-AQUE-005,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,122.3,0.393,0.008664315538158933,21.032095528060296,2.5522995160024498,0.1221993828543685,0.005620515772327068,2052.962027930403,134.98323787695188,18.437181222983526,1.0259815366042622,5.04716426806217,0.7726694896823875,35.62307692307692,6.418614294959281,11.63076923076923,5.1298571057144775,18863.946923076925,4597.605968516196,952.0812153846153,167.16493014138945,7745.153846153847,1771.8838043100716,963.5833333333333,230.6567848535783,9,2.0475125621855637,0.7815801526717557,0.004372214545862616,112277,15306,0.1363235569172671,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.15126737530663,2022-04-07,Arroyo Quemado,2022,266885.0636309524,2117987368.682308,321917.2541524909,106896822.61973846,3999652.2076923074,1305867.8769230768
20220407-AQUE-006,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,149.4,0.38316326530612244,0.013511102991052612,23.30506529618257,2.811705456559836,0.11403175022484582,0.0038068605216260176,2111.4107960431384,426.40003603069243,19.378763635893584,1.2249213622398802,6.0648332682542945,0.9341494782661989,47.17,10.199368716848225,7.24,0.5142848324507431,27404.32,8114.676896899017,1309.1499999999999,332.34877705674063,11288.5,3418.3598284362433,1313.2,406.06542439475055,15.2,3.6781637931023257,0.7722828282828282,0.004304457340968135,128463,17511,0.13631162280189627,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.20883534136546,2022-04-07,Arroyo Quemado,2022,356828.42453129037,3520441160.16,408094.99840145296,168177336.45,6059599.71,930072.12
20220407-AQUE-007,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,88.7,0.39876106194690264,0.011953034901344623,20.326194024000262,1.727635206913838,0.1251126675492422,0.0032189065274730966,2093.498087745588,143.72709692121234,16.343325297359137,1.300362331819691,5.017138257506534,0.4808687813503136,32.607692307692304,4.88639478996453,6.253846153846154,0.6549236973187522,16038.576923076924,3840.4089391651673,855.0615384615385,150.58413251889928,6386.076923076923,1470.9707219695158,784.6153846153846,179.80390096098847,7.230769230769231,1.5323596943086235,0.7770232558139535,0.004569320524726716,93532,13058,0.13960997305734935,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.2153325817362,2022-04-07,Arroyo Quemado,2022,221910.79730103232,1500120176.7692308,265419.44156539545,79975615.81538461,3049862.6769230766,584934.7384615385
20220407-AQUE-008,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,116.7,0.38487394957983195,0.011657204124817824,21.227721568165965,2.8206851472676338,0.12317127633180305,0.006922084009477285,1968.5905575154964,137.55789078151943,18.43560208531672,2.130649785165225,6.116610538666564,0.8140710983683477,42.91428571428572,7.471005177842332,6.707142857142857,0.5580051090508443,25098.54285714286,6542.659983806653,1113.4714285714285,179.8061029622754,10054.142857142857,2411.467762102764,1240,295.31769073582177,12.285714285714286,3.0677847027996528,0.7771544117647059,0.004057791647982811,155662,21843,0.14032326450900026,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.17223650385603,2022-04-07,Arroyo Quemado,2022,354346.30035278935,3906889378.228572,463677.12221344915,173325189.5142857,6680123.542857143,1044047.2714285714
20220407-AQUE-009,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,84.7,0.37333333333333335,0.0160818293550484,22.962929972664117,3.5964050523061304,0.11482221512187993,0.006525633373447419,2065.8019973544974,282.91069790657605,22.08201950209596,2.493904196779169,4.034683534360602,0.6152013026733573,34.81666666666666,7.899131457177922,8.15,1.089877668976355,25068.933333333334,8683.262123674747,1008.45,247.3527504732193,9245.166666666666,2872.799719398792,1039.6666666666667,328.800412273329,11.5,3.4904631975331486,0.7813,0.006991734425912205,68368,8868,0.12970980575707933,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.69893742621015,2022-04-07,Arroyo Quemado,2022,167329.9617857143,1713912834.1333334,203635.26299758538,68945709.60000001,2380345.8666666662,557199.2000000001
20220407-AQUE-010,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,48.3,0.2726530612244898,0.010972195495749505,33.33040507430802,2.6096294874686325,0.11369422332087539,0.0035815820236485027,3464.713333333333,445.1297923827011,12.760282832859735,2.1841036011331796,4.354600205198358,0.8458890241817967,19.22,4.484796539420712,4.38,0.8021221852062189,7180.8,2356.2762645751027,517.72,77.96629015157767,1979,728.2224248126391,231.6,91.66602424017309,2.4,0.9797958971132711,0.7874,0.006436590477084661,11963,1799,0.15038033937975423,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2463768115942,2022-04-07,Arroyo Quemado,2022,55435.41333333333,85903910.4,59961.39872868013,6193484.36,229928.86,52397.94
20220407-AQUE-011,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,46.7,0.31148936170212765,0.011892902925711355,32.4370079736182,2.9818781235156635,0.10932086089526014,0.003256852024747664,2848.27,157.42683859847753,17.527394935256144,2.6607576771427137,3.99311066601707,0.562941425692238,24.04,1.8112426673419546,6.46,1.0047885349664376,10008.48,2156.5124139220707,554.72,36.90997697100339,2899.8,682.4694425393711,319.8,79.06731309460312,3.6,0.8717797887081347,0.78262,0.005965197706151021,17825,2472,0.13868162692847125,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.93361884368308,2022-04-07,Arroyo Quemado,2022,62661.94,178401156,80184.28371078419,9887884,428513,115149.5
20220407-AQUE-012,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,75.1,0.3525,0.015397877956086284,23.45178010894936,4.751746336894669,0.1346876596702376,0.007635992928461054,2318.322990105133,323.80308567130845,17.673694477976564,3.4851951306785725,3.9094177326387514,0.740061018444775,28.214285714285715,8.560079788553058,6.3,1.177365905821328,17064.571428571428,6221.775071193961,773.2428571428571,195.27025821024716,5897.714285714285,2352.623679399395,787.4285714285714,318.077398273623,7.142857142857143,2.8571428571428568,0.7669285714285714,0.008928409108255366,46335,7093,0.15308082443077586,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.4474034620506,2022-04-07,Arroyo Quemado,2022,129826.08744588746,790686917.1428571,166343.4763127778,35828207.78571428,1307308.9285714286,291910.5
20220421-AQUE-003,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,84,0.3605,0.008929811051961223,15.443473052296055,1.1281434090446325,0.14086384421253687,0.004241902730085072,1626.287519047619,90.4748799233994,3.2697301086704966,0.2677501530449302,15.479808612440191,2.894890119711169,30.5,5.381821253070377,1.98,0.05830951894845305,8668.5874,2204.983587274667,2920.23052,952.168380676457,3968.6,1019.7846145142609,543.8,129.47022823800071,5.2,1.2806248474865698,0.74915,0.004176124294641359,45191,7134,0.15786329136332455,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.92857142857143,2022-04-21,Arroyo Quemado,2022,97577.25114285715,391742133.1934,110173.73675508006,131968137.42932001,1378325.5,89478.18
20220421-AQUE-004,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,86,0.37076086956521737,0.008389459543368562,15.938892321380777,1.2751521715528988,0.16296580289043658,0.025612696594731806,1781.993888888889,154.01688490267378,2.6303785967874758,0.29107891034221933,18.708039502350648,3.0632720762062373,29,4.333820485437763,1.6333333333333333,0.15420044674960504,6885.783333333333,1521.5413214712394,2916.5666666666666,769.3657468619489,2765.6666666666665,606.799948729215,420.1666666666667,73.4358752775357,3.8333333333333335,0.7031674369909663,0.7511132075471698,0.005754890668106276,158790,20863,0.13138736696265507,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.59302325581396,2022-04-21,Arroyo Quemado,2022,345706.81444444443,1093393535.5,332533.11050096713,463121621,4604910,259357
20220428-AQUE-001,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,121.3,0.4495454545454545,0.013163744763836987,36.75094111067898,4.988139376476804,0.06766289360080223,0.004407765786549333,2992.8514937839936,309.51983794704597,18.713742006564175,1.3487209910631694,6.678081466456843,0.6169790842301326,43.21818181818182,6.678184540751371,6.290909090909091,0.5266453948349179,22643.063636363637,5952.958579812114,1089.1545454545455,181.6418575927698,10242.727272727272,2330.327679224959,712.9090909090909,169.31924953903737,8,1.9586637374403082,0.7305727272727273,0.0021342146663397912,122662,10259,0.08363633399096705,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.57543281121187,2022-04-28,Arroyo Quemado,2022,290306.5948970474,2777443471.7636366,377027.9048544557,133597874.85454546,5301228.618181818,771655.490909091
20220503-AQUE-001,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,33.3,0.4205263157894737,0.010236614992551886,14.04260836546042,0.5468222508958329,0.12930073962267957,0.0253220636708001,1669.14725,215.07647847302675,3.9370542827232717,0.12875282032565288,10.147725522957721,1.0959413440235508,19.566666666666666,2.4435857077481677,1.9166666666666667,0.06009252125773318,4172.795833333334,694.1884599238844,1055.938,166.17071811583813,2538,410.8207232682727,300.8333333333333,52.85667202707505,2.6666666666666665,0.4944132324730443,0.7133166666666667,0.005323144840986084,53194,6994,0.1314809940970786,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.03003003003005,2022-05-03,Arroyo Quemado,2022,100148.83499999999,221967701.55833334,98214.00290803018,56169565.972,1040829.2666666666,101955.16666666667
20220503-AQUE-002,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,49.3,0.3575,0.007298994208498606,16.09852732119871,0.8554419662402627,0.11065050669366262,0.005295706413155566,1589.3451135416667,76.3977207525008,2.9608674190847815,0.1675447271974551,10.57498552781872,1.4998609085750274,25,2.128127949966489,2.4875,0.1563392602186485,8724.022875,1148.489368325868,3149.6940999999997,611.404190132165,4905.875,530.6385451745849,541.875,61.182816652810516,5.5,0.6267831705280087,0.7432465753424657,0.003643021561371849,99153,11547,0.11645638558591268,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.2190669371197,2022-05-03,Arroyo Quemado,2022,162113.20158125,865013040.1248751,185889.6949778815,312301619.0973,2478825,246643.0875
20220503-AQUE-003,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,37.3,0.44228070175438594,0.01225260839668576,12.116805979042315,0.7176139375849606,0.13190740171429863,0.00336645872858112,1646.5344623015874,160.54876260889773,5.056067496373052,0.2829870796495251,8.431949192782525,1.0704376084946863,21.6,2.8422995385192373,2.5833333333333335,0.2242270674512285,6672.156833333333,1340.1468943491086,1300.9936,253.93361100799555,4110.833333333333,763.5663436212411,535.5,95.54292229150207,4.5,1.0567244989431572,0.6853166666666667,0.00559390768618026,27017,3550,0.1313987489358552,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.17426273458446,2022-05-03,Arroyo Quemado,2022,49396.03386904762,180261661.16616666,43014.66122560022,35148944.0912,583567.2000000001,69793.91666666667
20220503-AQUE-004,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,31.2,0.3705,0.010553669669969061,15.518445437210518,1.0708761358738041,0.12541675038443137,0.0022393000002586825,1781.587365079365,129.4618535449029,4.583966523003322,0.08991060408650227,7.582579865477316,0.5520806332217576,20.916666666666668,1.3765698109592714,2.8166666666666664,0.23009659807229757,7101.558166666667,910.412157741515,1549.5445,194.47570473193645,3815.5,615.1859204067227,474,71.88138377447483,4.166666666666667,0.7031674369909664,0.7252,0.00473887635970199,55317,7366,0.13315978813023122,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.0897435897436,2022-05-03,Arroyo Quemado,2022,115803.17873015873,392836893.1055,114308.86909049268,85716153.1065,1157047.25,155809.55
20220503-AQUE-005,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,31.8,0.33666666666666667,0.010741222669252704,15.6573568771072,0.9180774409299565,0.13019121743487694,0.003288249030078094,1595.1813333333334,257.3405511492074,3.745964823279238,0.08950014918882965,7.1750640953677,0.7592257027680374,15.183333333333334,1.2100734596617588,2.1833333333333336,0.20234733614368253,2881.2206666666666,383.5922509055388,767.7286666666666,100.31400802768165,1421.6666666666667,170.743797674892,185.66666666666666,24.060571712058533,2,0.36514837167011077,0.7403114754098361,0.003532947266020886,26845,3843,0.14315514993481096,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.84905660377358,2022-05-03,Arroyo Quemado,2022,54236.16533333334,77346368.79666667,60171.222478722964,20609676.056666665,407596.5833333333,58611.58333333334
20220503-AQUE-006,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,30.4,0.35203703703703704,0.012678852214422495,14.514076093025176,0.8770596026712165,0.13542561246644674,0.003935497410343142,1757.7430277777778,313.2924660615134,4.394326052662203,0.15606447815944485,5.328896383244209,0.4436531719234432,13.933333333333334,1.005871650747638,2.666666666666667,0.22607766610417568,3199.998666666667,472.0140631827027,731.146,104.6781687306384,1663.5,262.4305304901344,220.83333333333334,30.127967811394857,2,0.36514837167011077,0.7200727272727273,0.005173609186741988,21892,2956,0.13502649369632744,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.23684210526316,2022-05-03,Arroyo Quemado,2022,42185.83266666667,70054370.81066667,42903.608930982424,16006248.231999999,305028.5333333333,58378.66666666667
20220503-AQUE-007,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,37,0.3722,0.007747494657590138,16.88442184859862,0.927087538048528,0.1167027612791181,0.0038569633320204417,1595.6285466666668,208.4180000657849,4.639947960008095,0.21544770610545233,7.130273960763979,0.5366168587669854,18.48,2.297259236568655,2.56,0.18601075237738274,6240.2708,1174.792931112645,1309.379,226.9141474419345,3205.8,640.5731339979845,366.8,70.79646883849504,3.8,0.58309518948453,0.7161020408163266,0.005006649056722088,25804,3769,0.1460626259494652,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.86486486486487,2022-05-03,Arroyo Quemado,2022,51060.11349333334,161023947.7232,63637.3859473682,33787215.716,476857.92,66058.24
20220503-AQUE-008,DL,Desmarestia ligulata,corticated_macrophytes,brown,saxicolous,annual or perennial,erect,yes,NA,47.3,0.10200000000000001,0.008919392106839766,209.4846325301205,79.10779096414137,0.04360207886701621,0.008316808169132692,4629.352933333331,696.3628463899194,1.2141927566090855,0.09086106992156415,30.272727272727266,NA,33.3,NA,1.1,NA,10378.103333333334,9772.311409961043,7709.665666666669,7158.447636473926,1687.6666666666665,1612.8158949834017,85.33333333333334,81.84606146771986,1.766666666666667,1.6169243780846538,0.683,0.010211105065891084,5228,292,0.0558530986993114,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.173361522198732,2022-05-03,Arroyo Quemado,2022,27313.182306666655,54256724.226666674,61169.51269879519,40306132.10533334,174092.4,5750.8
20220503-AQUE-009,DL,Desmarestia ligulata,corticated_macrophytes,brown,saxicolous,annual or perennial,erect,yes,NA,85.3,0.09666666666666666,0.0070683580712747425,99.15055925324675,2.4275266074931037,0.07949332778345392,0.003924388294325793,5658.973462962962,451.69334518805704,1.925094494456299,0.2838376371114383,39.976190476190474,11.335809053324075,47.1,19.122325521058713,1.1333333333333333,0.17638342073763935,19855.366333333335,14218.317411303473,9053.909066666667,5648.979501609354,2447,1713.0389176353624,207.66666666666669,152.1669404889833,3.3666666666666667,2.318284806585343,0.7051481481481481,0.006674718151631142,7341,623,0.08486582209508241,10.100000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.303634232121923,2022-05-03,Arroyo Quemado,2022,57155.63197592593,145758244.25300002,61770.798414772726,66464746.4584,345761.10000000003,8319.8
20220712-AQUE-001,DL,Desmarestia ligulata,corticated_macrophytes,brown,saxicolous,annual or perennial,erect,yes,NA,217.4,0.18385714285714286,0.006493484095575901,42.195697111803696,1.9441086398817369,0.11076539849398823,0.004692221068645329,4583.698205699856,224.1928034632294,11.147167231194432,0.8494635844023182,24.50642753538656,5.562877307272551,109.98333333333333,25.81085581257967,4.6,0.3405877273185281,111655.43133333334,44416.809151780544,10002.592666666667,3647.956094873875,22988,8389.085401083164,2533.833333333333,937.5616750083402,22.666666666666664,7.8768295934623644,NA,NA,228046,25954,0.11381037159169641,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.38362465501379,2022-07-12,Arroyo Quemado,2022,1035915.7944881674,25462574493.841335,1095147.122839753,2281051247.2626667,25081259.233333334,1049011.5999999999
20220719-NAPL-001,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,39,0.5905,0.03296453027740963,8.630330909449233,1.560401472489733,0.22325577769206773,0.010585396073001718,1919.9423406249998,420.7858262678445,19.254828962897257,3.6602151490927497,1.8184830764272388,0.27425911563598987,27.35,6.252532820119113,16.4,3.990196319313959,29022.70375,9014.663479148436,1331.89575,335.66288932731675,17502.5,5811.97829916802,4090,1396.649383345727,19.25,6.574889099191458,0.4225135135135135,0.004377395804180711,70010,16360,0.23368090272818168,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.4871794871795,2022-07-19,Naples,2022,147835.560228125,2031879489.5375001,141192.21367858944,93246021.4575,1914773.5,1148164
20220719-NAPL-002,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,13.7,0.49,0.025628931020687494,9.501799188797516,0.03372337652314794,0.21806659746392298,0.009009993690338086,1659.278,347.94949999999994,1.643382142517784,0.3193818324980446,15.410714285714286,4.1607142857142865,11.35,2.3499999999999996,0.75,0.050000000000000044,3318.556,695.8989999999999,2184.1355,847.9294999999998,1589.5,264.5,349,72,2,0,0.4885555555555556,0.022309758148442025,3179,698,0.2195659012268009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.948905109489054,2022-07-19,Naples,2022,6637.112,10549689.524,6632.255833780667,6943366.7545,36081.65,2384.25
20220726-BULL-001,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,12.3,0.14800000000000002,0.009995917534020515,29.018399748487532,2.180054572157957,0.1822075244011019,0.00832371456746354,3745.5566999999996,214.21714021335907,1.3618281287014118,0.11938848021809739,1.0497056086976952,0.12672471399307728,9.26,0.8423775875461075,9.26,1.221720098876989,2767.2788,515.7620684198674,2092.0176,453.25213908646913,527.8,93.98052989848482,94.6,14.831048513169929,0.74,0.1248999599679679,0.45992,0.013547824284996571,2639,473,0.17923455854490336,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45528455284553,2022-07-26,Bullito,2022,13858.55979,7302848.7532,13725.703081034602,5520834.446400001,24437.14,24437.14
20220726-BULL-002,BF,Cryptopleura ruprechtiana,corticated_macrophytes,red,saxicolous,perennial,erect,yes,NA,27.5,0.16333333333333333,0.02323460228398625,43.983640009691854,6.933737549689452,0.13164122393306962,0.015627748119595254,3747.2167,396.99091666853474,6.90987918194186,0.25813202429430376,1.9245618054759994,0.5390940323649969,21.666666666666668,4.2651038804595505,13.966666666666667,4.866324188862793,13191.123666666668,5079.610772183448,1858.9940000000001,693.7880027301809,2410.3333333333335,950.4981734741933,347,149.37982907117458,3.3333333333333335,1.2018504251546633,0.4293571428571429,0.006995503901073315,9208,1441,0.15649435273675066,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4,2022-07-26,Bullito,2022,48713.8171,121463866.72266668,63380.425253965965,17117616.752,199506.6666666667,128605.06666666667
